0,13.329,52.5054
179,13.28051,52.50636
215,13.27126,52.50917
373,13.22881,52.50653
556,13.17955,52.51628
851,13.12683,52.47821
875,13.12047,52.477
948,13.12487,52.46906
1001,13.13012,52.4639
1113,13.14444,52.45385
1122,13.14387,52.4528
1182,13.13226,52.45038
1264,13.12342,52.44287
1344,13.13226,52.45038
1412,13.14387,52.4528
1423,13.14444,52.45385
1537,13.13012,52.4639
1586,13.12482,52.46913
1659,13.12047,52.477
1684,13.12683,52.47821
1908,13.16754,52.50724
0,13.29063,52.50657
38,13.28051,52.50636
76,13.27126,52.50917
230,13.22881,52.50653
417,13.17955,52.51628
710,13.12683,52.47821
735,13.12047,52.477
806,13.12484,52.4691
858,13.13012,52.4639
969,13.14444,52.45385
979,13.14387,52.4528
1039,13.13226,52.45038
1119,13.12342,52.44287
1197,13.13226,52.45038
1263,13.14387,52.4528
1272,13.14444,52.45385
1381,13.13012,52.4639
1437,13.12482,52.46913
1507,13.12047,52.477
1532,13.12683,52.47821
1824,13.17955,52.51628
1906,13.2003,52.51213
0,13.31982,52.50591
141,13.28051,52.50636
183,13.27126,52.50917
338,13.22881,52.50653
526,13.17955,52.51628
822,13.12683,52.47821
847,13.12047,52.477
916,13.12482,52.46913
967,13.13,52.464
1081,13.14444,52.45385
1092,13.14387,52.4528
1122,13.147,52.45182
1190,13.154,52.4542
1247,13.14855,52.452
1292,13.14387,52.4528
1303,13.14444,52.45385
1464,13.125,52.4689
1536,13.12047,52.477
1560,13.12683,52.47821
1861,13.17955,52.51628
1905,13.1909,52.51391
0,13.32266,52.50577
158,13.28051,52.50636
198,13.27126,52.50917
353,13.22881,52.50653
542,13.17955,52.51628
845,13.12683,52.47821
868,13.12047,52.477
935,13.12482,52.46913
988,13.13012,52.4639
1099,13.14444,52.45385
1108,13.14387,52.4528
1139,13.147,52.45182
1208,13.154,52.4542
1264,13.14855,52.452
1308,13.14387,52.4528
1319,13.14444,52.45385
1486,13.125,52.46888
1560,13.12047,52.477
1585,13.12683,52.47821
1874,13.178,52.51542
1882,13.17955,52.51628
1908,13.18576,52.515
0,13.29509,52.50673
53,13.28051,52.50636
92,13.27126,52.50917
250,13.22881,52.50653
443,13.17955,52.51628
739,13.12683,52.47821
764,13.12047,52.477
834,13.12484,52.4691
886,13.13012,52.4639
1018,13.12257,52.45541
1093,13.1218,52.45
1120,13.11871,52.45
1162,13.11532,52.44787
1202,13.11871,52.45
1228,13.1218,52.45
1306,13.12257,52.45541
1443,13.13012,52.4639
1491,13.125,52.46888
1561,13.12047,52.477
1587,13.12683,52.47821
1881,13.1787,52.51581
1917,13.18724,52.51466
0,13.24987,52.50777
92,13.27412,52.50953
137,13.27562,52.51262
146,13.27692,52.5124
155,13.27562,52.51262
198,13.27412,52.50953
374,13.22881,52.50653
566,13.17955,52.51628
861,13.127,52.47831
887,13.12047,52.477
956,13.12492,52.469
1007,13.13012,52.4639
1118,13.14444,52.45385
1128,13.14387,52.4528
1193,13.13226,52.45038
1269,13.124,52.443
1286,13.12078,52.44206
1295,13.11906,52.44238
1322,13.124,52.443
1400,13.13226,52.45038
1463,13.14387,52.4528
1474,13.14444,52.45385
1591,13.13012,52.4639
1638,13.125,52.46885
1711,13.12047,52.477
1738,13.12683,52.47821
1899,13.15557,52.49912
0,13.26809,52.509
26,13.27412,52.50953
69,13.27562,52.51262
78,13.27692,52.5124
87,13.27562,52.51262
132,13.27412,52.50953
307,13.22881,52.50653
492,13.17955,52.51628
786,13.12683,52.47821
811,13.12047,52.477
880,13.12477,52.46921
931,13.13012,52.4639
1044,13.14444,52.45385
1054,13.14387,52.4528
1119,13.13226,52.45038
1198,13.124,52.443
1216,13.12078,52.44206
1225,13.11906,52.44238
1256,13.124,52.443
1330,13.13226,52.45038
1395,13.14387,52.4528
1405,13.14444,52.45385
1518,13.13012,52.4639
1569,13.12482,52.46913
1641,13.12047,52.477
1664,13.12683,52.47821
1903,13.16949,52.50863
0,13.3203,52.50589
152,13.28051,52.50636
189,13.27126,52.50917
344,13.22881,52.50653
538,13.17955,52.51628
837,13.12683,52.47821
860,13.12047,52.477
934,13.12484,52.4691
986,13.13012,52.4639
1125,13.12257,52.45541
1200,13.1218,52.45
1228,13.11871,52.45
1269,13.11532,52.44787
1311,13.11871,52.45
1340,13.1218,52.45
1417,13.12257,52.45541
1548,13.13012,52.4639
1596,13.125,52.46888
1669,13.12047,52.477
1694,13.12683,52.47821
1918,13.16636,52.5064
0,13.3203,52.50589
146,13.28051,52.50636
182,13.27126,52.50917
338,13.22881,52.50653
527,13.17955,52.51628
821,13.12683,52.47821
844,13.12047,52.477
913,13.12479,52.46917
968,13.13012,52.4639
1082,13.14444,52.45385
1119,13.13872,52.45173
1157,13.14444,52.45385
1270,13.13012,52.4639
1322,13.12482,52.46913
1395,13.12047,52.477
1420,13.12683,52.47821
1706,13.17764,52.51521
1715,13.17955,52.51628
1904,13.23,52.50657
0,13.30634,52.51151
292,13.22881,52.50653
479,13.17955,52.51628
777,13.127,52.4783
801,13.12047,52.477
878,13.125,52.4689
1061,13.14509,52.45221
1094,13.14406,52.45
1166,13.13664,52.44731
1264,13.12991,52.45233
1405,13.11393,52.45339
1443,13.116,52.45565
1505,13.11492,52.45976
1540,13.11606,52.462
1572,13.11492,52.45976
1629,13.116,52.45565
1666,13.11393,52.45339
1691,13.1166,52.45329
1754,13.11262,52.44944
1866,13.12086,52.44335
1887,13.12313,52.44327
1913,13.12,52.44221
