0,40.0646,116.5987
389,39.5976,116.6708
1131,38.2785,116.9123
2223,36.0457,117.4304
2986,34.4735,117.866
3135,34.2558,118.0045
3181,34.0704,118.0112
3320,33.8692,118.144
3466,33.482,118.2254
4365,31.6997,118.8676
4919,30.8516,119.6636
5337,30.3646,120.051
5583,30.1479,120.1917
5893,30.236,120.4033
5910,30.2404,120.4133
0,40.0813,116.6142
168,40.1734,116.7196
284,40.1195,116.8824
1033,38.8426,116.6984
1403,38.1409,116.681
2519,35.9525,117.4767
3112,34.7311,117.7829
3267,34.4156,117.822
3483,34.1043,118.0259
3581,33.7767,118.0553
3881,33.1908,118.3332
4647,31.6761,118.9712
5179,30.8358,119.7029
5572,30.4997,120.1332
5908,30.1918,120.0098
6038,30.2144,120.0023
6179,30.1333,120.0638
6616,30.2376,120.4068
6632,30.2421,120.4169
0,40.0861,116.6133
191,40.1767,116.766
300,40.1545,116.922
836,39.2083,116.7806
1320,38.2471,116.6466
2375,35.9939,117.464
3007,34.6393,117.8689
3178,34.3841,118.0252
3263,34.1,118.0629
3420,33.8682,118.2114
3570,33.4557,118.297
4440,31.7028,118.9427
5036,30.787,119.745
5522,30.2594,120.0916
5700,30.1248,120.15
6098,30.233,120.3965
6115,30.2376,120.407
0,40.086,116.6133
169,40.175,116.7447
352,40.1869,117.0406
952,39.0721,116.7711
1341,38.2597,116.6377
2087,36.7201,117.2143
2366,36.1464,117.3141
3147,34.4784,117.927
3245,34.3308,118.0187
3356,34.0369,118.0862
3542,33.7593,118.265
3571,33.5912,118.2484
4648,31.6921,118.9545
5470,30.5595,119.9264
5906,30.1567,120.216
6196,30.2361,120.4034
6212,30.2403,120.413
0,40.0618,116.5992
362,39.6268,116.6656
561,39.2899,116.7787
687,39.0712,116.8428
1050,38.3674,116.634
1347,37.7386,116.8327
1463,37.558,116.9279
1471,37.4745,116.9323
2326,35.6374,117.5684
3041,34.1049,117.9982
3260,33.7804,118.2113
3310,33.5355,118.2056
4300,31.502,118.9105
4719,31.0357,119.6869
4928,30.7038,119.8477
5126,30.5326,120.1052
5380,30.2682,120.2947
5689,30.3712,120.6343
5984,30.2378,120.453
6000,30.2336,120.4436
0,40.0797,116.5963
180,40.198,116.5114
492,39.9279,116.0654
1123,38.7219,116.624
3025,34.6922,117.8256
3124,34.5047,117.796
3484,33.975,118.1385
3504,33.778,118.0548
4361,32.2458,118.6558
4722,31.5625,119.0691
5028,31.0207,119.4218
5370,30.6075,119.8958
5789,30.1974,120.14
5918,30.1312,120.1017
6350,30.2359,120.4032
6367,30.2403,120.4129
0,40.0772,116.5968
235,40.2543,116.5003
499,40.051,116.0852
614,39.8684,116.0029
1302,38.5587,116.6493
1571,38.035,116.7202
1969,37.2818,117.0299
1972,37.2153,117.0374
2773,35.6551,117.5633
3295,34.6146,117.8077
3703,34.031,118.174
3733,33.6903,118.087
4756,31.6736,118.8188
5434,30.6398,119.7289
5955,30.1582,120.0954
6337,30.2385,120.4089
6353,30.2429,120.4187
