0,40.0646,116.5987
640,39.1827,116.7344
710,39.0622,116.7429
1253,38.033,116.9646
1348,37.8408,117.0312
1821,36.8727,117.208
1883,36.7435,117.2171
1913,36.6809,117.2322
2853,34.7508,117.8292
2869,34.7168,117.8383
2938,34.5727,117.8445
2986,34.4735,117.866
3135,34.2558,118.0045
3181,34.0704,118.0112
3320,33.8692,118.144
3397,33.625,118.1734
3877,32.6572,118.5222
4324,31.7713,118.8194
4349,31.727,118.843
4400,31.6451,118.9247
4716,31.1212,119.3814
5031,30.7155,119.8068
5094,30.6406,119.8745
5314,30.3906,120.0376
5538,30.1592,120.1475
5566,30.1492,120.1744
5601,30.1521,120.2107
5910,30.2404,120.4133
0,40.0813,116.6142
69,40.1248,116.625
121,40.1615,116.6524
139,40.1699,116.6739
222,40.1806,116.8099
245,40.1699,116.847
262,40.1505,116.8672
314,40.0779,116.9005
1140,38.6417,116.6655
1298,38.3467,116.6324
1333,38.2793,116.6362
1403,38.1409,116.681
1826,37.3123,116.9937
2096,36.7992,117.2253
3056,34.8435,117.7975
3075,34.8062,117.8034
3144,34.6663,117.772
3184,34.5859,117.767
3267,34.4156,117.822
3483,34.1043,118.0259
3551,33.8383,118.0328
3804,33.3263,118.2193
3841,33.2535,118.2604
3921,33.1229,118.4005
3949,33.0715,118.433
4163,32.653,118.5857
4591,31.771,118.8842
5271,30.7246,119.8006
5395,30.6673,119.9855
5411,30.6554,120.0035
5588,30.4868,120.1439
5606,30.4665,120.1504
5629,30.4414,120.1435
5838,30.2558,119.9875
5908,30.1918,120.0098
5927,30.1809,120.0248
5949,30.1834,120.0471
5966,30.1971,120.058
5985,30.2151,120.0548
6001,30.2258,120.0404
6020,30.2265,120.02
6038,30.2144,120.0023
6099,30.1587,119.9993
6116,30.1439,120.0055
6239,30.1265,120.1232
6275,30.1283,120.158
6632,30.2421,120.4169
0,6.0,
66,76.0,
107,117.0,
125,134.0,
223,227.0,
243,40.1904,116.8505
259,40.1922,116.876
279,40.1807,116.9052
